work_id,pid,pillar,domain,module,title,objective,outputs,dependencies,risk,model_routing,verification,escalation
MATTER-MATTTEAM-MEMBMANA-TUW-001,P2,Matter-Centric Core,Matter Team,Member Manager,Matter member schema 구현,Matter member schema 구현을/를 구현하여 Member Manager capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTTEAM-MEMBMANA-TUW-002,P2,Matter-Centric Core,Matter Team,Member Manager,member add API 구현,member add API 구현을/를 구현하여 Member Manager capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTTEAM-MEMBMANA-TUW-003,P2,Matter-Centric Core,Matter Team,Member Manager,member remove API 구현,member remove API 구현을/를 구현하여 Member Manager capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTTEAM-MEMBMANA-TUW-004,P2,Matter-Centric Core,Matter Team,Member Manager,matter role assignment 구현,matter role assignment 구현을/를 구현하여 Member Manager capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTTEAM-MEMBMANA-TUW-005,P2,Matter-Centric Core,Matter Team,Member Manager,matter team UI 구현,matter team UI 구현을/를 구현하여 Member Manager capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTTEAM-MEMBMANA-TUW-006,P2,Matter-Centric Core,Matter Team,Member Manager,member change audit hook 연결,member change audit hook 연결을/를 구현하여 Member Manager capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTLIFE-STATENGI-TUW-001,P2,Matter-Centric Core,Matter Lifecycle,State Engine,Matter state enum 구현,Matter state enum 구현을/를 구현하여 State Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTLIFE-STATENGI-TUW-002,P2,Matter-Centric Core,Matter Lifecycle,State Engine,state transition validation 구현,state transition validation 구현을/를 구현하여 State Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTLIFE-STATENGI-TUW-003,P2,Matter-Centric Core,Matter Lifecycle,State Engine,closing state action 구현,closing state action 구현을/를 구현하여 State Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTLIFE-STATENGI-TUW-004,P2,Matter-Centric Core,Matter Lifecycle,State Engine,archive state action 구현,archive state action 구현을/를 구현하여 State Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-MATTLIFE-STATENGI-TUW-005,P2,Matter-Centric Core,Matter Lifecycle,State Engine,closed matter mutation 제한 구현,closed matter mutation 제한 구현을/를 구현하여 State Engine capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-PARTMANA-PARTREGI-TUW-001,P2,Matter-Centric Core,Party Management,Party Registry,Party schema 구현,Party schema 구현을/를 구현하여 Party Registry capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-PARTMANA-PARTREGI-TUW-002,P2,Matter-Centric Core,Party Management,Party Registry,party role taxonomy 구현,party role taxonomy 구현을/를 구현하여 Party Registry capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-PARTMANA-PARTREGI-TUW-003,P2,Matter-Centric Core,Party Management,Party Registry,party create API 구현,party create API 구현을/를 구현하여 Party Registry capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-PARTMANA-PARTREGI-TUW-004,P2,Matter-Centric Core,Party Management,Party Registry,party-to-matter link 구현,party-to-matter link 구현을/를 구현하여 Party Registry capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
MATTER-PARTMANA-PARTREGI-TUW-005,P2,Matter-Centric Core,Party Management,Party Registry,restricted party marker 구현,restricted party marker 구현을/를 구현하여 Party Registry capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,Medium,Tier C/D + Automated Verification,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-001,P3,Document Vault,Document Upload,Upload API,document upload API 구현,document upload API 구현을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-002,P3,Document Vault,Document Upload,Upload API,multipart parser 설정,multipart parser 설정을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-003,P3,Document Vault,Document Upload,Upload API,file extension validation 구현,file extension validation 구현을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-004,P3,Document Vault,Document Upload,Upload API,MIME type validation 구현,MIME type validation 구현을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-005,P3,Document Vault,Document Upload,Upload API,file size validation 구현,file size validation 구현을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-006,P3,Document Vault,Document Upload,Upload API,upload permission check 연결,upload permission check 연결을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-007,P3,Document Vault,Document Upload,Upload API,upload error response 표준화,upload error response 표준화을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUUPLO-UPLOAPI-TUW-008,P3,Document Vault,Document Upload,Upload API,bulk upload job skeleton 구현,bulk upload job skeleton 구현을/를 구현하여 Upload API capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUSTOR-OBJESTORAD-TUW-001,P3,Document Vault,Document Storage,Object Storage Adapter,object storage adapter 구현,object storage adapter 구현을/를 구현하여 Object Storage Adapter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUSTOR-OBJESTORAD-TUW-002,P3,Document Vault,Document Storage,Object Storage Adapter,storage path resolver 구현,storage path resolver 구현을/를 구현하여 Object Storage Adapter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
DOC-DOCUSTOR-OBJESTORAD-TUW-003,P3,Document Vault,Document Storage,Object Storage Adapter,file object record 생성,file object record 생성을/를 구현하여 Object Storage Adapter capability를 검증 가능한 단위로 제공한다.,서비스 함수/API/UI/worker/test 중 해당 산출물,상위 schema/API 확정,High,Tier B + Reviewer,"기능검증, 권한검증, 감사로그 또는 회귀검증 중 해당 항목 통과","명세 불명확, 권한/보안 영향, schema 변경 필요, loop budget 초과 시 Planner/Governor로 escalate"
